"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.368841112E2,9.645584482E-1,-1.697031552E-1,2.795677472E0
1.368940662E2,7.422209966E-1,-4.341657025E-1,2.770518365E0
1.369040212E2,4.637479359E-1,-7.979391146E-1,2.531830344E0
1.369139762E2,1.129278606E-1,-1.257042607E0,2.130257753E0
1.369239312E2,-1.656340778E-1,-1.661165608E0,1.677949894E0
1.369338852E2,-3.706427211E-1,-2.060827475E0,1.198480403E0
1.369438402E2,-5.547732961E-1,-2.482818983E0,6.926497641E-1
1.369537952E2,-7.002654701E-1,-2.989284922E0,2.742554641E-1
1.369637502E2,-8.116502506E-1,-3.550781931E0,-3.134443805E-2
1.369737052E2,-9.711003131E-1,-4.019253833E0,-2.368087256E-1
1.369836602E2,-1.214388338E0,-4.518054072E0,-4.527816291E-1
1.369936154E2,-1.420754705E0,-5.005370965E0,-6.044513865E-1
1.370035704E2,-1.572347279E0,-5.478180331E0,-7.112481491E-1
1.370135254E2,-1.712879845E0,-5.960156377E0,-6.780523364E-1
1.370234804E2,-1.772095183E0,-6.464307404E0,-4.565808575E-1
1.370334354E2,-1.818646621E0,-6.875691184E0,-2.075304012E-1
1.370433904E2,-1.850316310E0,-7.298102229E0,-1.607129880E-1
1.370533454E2,-1.958678080E0,-7.720468251E0,-3.972491603E-1
1.370633004E2,-2.170467739E0,-8.175651185E0,-7.674797988E-1
1.370732554E2,-2.400432884E0,-8.590799988E0,-1.171763452E0
1.370832094E2,-2.804431046E0,-8.935390440E0,-1.500438806E0
1.370931644E2,-3.232365956E0,-9.347276496E0,-1.574133604E0
1.371031194E2,-3.892713654E0,-9.656655015E0,-1.392128638E0
1.371130744E2,-4.739035555E0,-9.707506496E0,-1.063569789E0
1.371230294E2,-5.409111850E0,-9.634630308E0,-7.614125817E-1
1.371329844E2,-5.884291093E0,-9.533109196E0,-5.696579683E-1
1.371429394E2,-6.147927428E0,-9.332581274E0,-5.729943895E-1
1.371528944E2,-6.317024227E0,-8.955447559E0,-7.716522988E-1
1.371628494E2,-6.260573453E0,-8.597416697E0,-1.000460937E0
1.371728044E2,-5.953377115E0,-8.235481065E0,-1.266682327E0
1.371827594E2,-5.533151175E0,-7.898891358E0,-1.473204814E0
1.371927144E2,-5.134714884E0,-7.611856220E0,-1.568507413E0
1.372026694E2,-4.803076599E0,-7.418782913E0,-1.498806263E0
1.372126244E2,-4.402927074E0,-7.275802118E0,-1.358143158E0
1.372225794E2,-3.844355426E0,-7.151252332E0,-1.331977015E0
1.372325344E2,-3.118573292E0,-6.835024384E0,-1.458806630E0
1.372424884E2,-2.154628801E0,-6.453672488E0,-1.728232294E0
1.372524434E2,-8.545769995E-1,-5.919499517E0,-2.220422841E0
1.372623984E2,4.928179532E-1,-5.158914170E0,-2.852856517E0
1.372723534E2,1.805334849E0,-4.385148907E0,-3.529433162E0
1.372823084E2,2.943843285E0,-3.784371472E0,-4.330498198E0
1.372922634E2,3.689115944E0,-3.235372886E0,-4.901351337E0
1.373022184E2,4.056832718E0,-2.800098844E0,-4.948422593E0
1.373121734E2,4.255210034E0,-2.622773843E0,-4.419072990E0
1.373221284E2,4.405285841E0,-2.737655843E0,-3.610702443E0
1.373320834E2,4.261865920E0,-2.802626303E0,-2.548416556E0
1.373420384E2,4.061844367E0,-2.681603850E0,-1.786190042E0
1.373519934E2,3.748911910E0,-2.355248232E0,-1.351465930E0
1.373619484E2,3.406800678E0,-1.848935344E0,-1.134403106E0
1.373719034E2,3.047184051E0,-1.563021409E0,-9.918843873E-1
1.373818584E2,2.436593235E0,-1.004389535E0,-6.340043838E-1
1.373918134E2,1.895472602E0,-2.971518449E-1,-2.434149829E-1
1.374017674E2,1.125857985E0,1.932203642E-1,-3.440489995E-1
1.374117224E2,1.152264011E-1,5.807450201E-1,-7.560191830E-1
1.374216774E2,-5.560140753E-1,1.157987850E0,-9.753775513E-1
1.374316324E2,-7.734088755E-1,1.880424208E0,-1.127617047E0
1.374415874E2,-6.670193714E-1,2.646952080E0,-1.428570678E0
1.374515424E2,-2.709593886E-1,3.476287819E0,-1.379781511E0
1.374614974E2,1.428767145E-2,4.163060839E0,-1.301736531E0
1.374714524E2,2.336810499E-1,4.768544113E0,-1.280742834E0
1.374814074E2,3.570882905E-1,4.974537427E0,-1.154703396E0
1.374913624E2,3.154590386E-1,4.815961816E0,-8.020919533E-1
1.375013174E2,3.940257365E-1,4.427160567E0,-9.246436000E-2
1.375112724E2,4.126777697E-1,3.786646916E0,1.104342424E0
1.375212274E2,9.623873770E-2,3.294112261E0,2.421174127E0
1.375311824E2,-2.379699826E-1,2.822317679E0,3.483531350E0
1.375411374E2,-5.797666347E-1,2.338135478E0,4.037840377E0
1.375510924E2,-7.375590116E-1,1.889410794E0,4.516643431E0
1.375610464E2,-6.893270838E-1,1.562697034E0,5.051559291E0
1.375710014E2,-3.339268845E-1,1.297899442E0,5.446107184E0
1.375809564E2,-6.510816157E-2,1.188102180E0,5.486202711E0
1.375909114E2,1.922576201E-1,1.115392931E0,5.065776211E0
1.376008664E2,7.221007276E-1,1.194304322E0,4.657883218E0
1.376108214E2,1.370571561E0,1.417639601E0,4.312402820E0
1.376207764E2,2.072553189E0,1.674903349E0,3.810223182E0
1.376307314E2,2.679321097E0,1.790988706E0,3.024688936E0
1.376406864E2,3.189837402E0,1.837010094E0,2.184561283E0
1.376506414E2,3.660619538E0,1.758476140E0,1.545049261E0
1.376605964E2,3.878994332E0,1.643110868E0,1.172269382E0
1.376705514E2,3.900937178E0,1.562059396E0,1.052069632E0
1.376805064E2,3.842674352E0,1.560980877E0,1.197452755E0
1.376904614E2,3.634346244E0,1.717111475E0,1.564354720E0
1.377004164E2,3.629141053E0,1.849957583E0,2.081076676E0
1.377103704E2,3.912950283E0,1.711545510E0,2.626041852E0
1.377203254E2,4.055360389E0,1.495373655E0,2.981301718E0
1.377302804E2,4.004018912E0,1.392372028E0,3.249007424E0
1.377402354E2,4.036032418E0,1.266034748E0,3.556864790E0
1.377501904E2,4.231092024E0,1.144624331E0,3.869099674E0
1.377601454E2,4.532539964E0,1.043984102E0,4.014423155E0
1.377701004E2,4.937853166E0,8.690313166E-1,3.892316043E0
1.377800554E2,5.479496539E0,9.375215077E-1,3.625238329E0
1.377900104E2,6.049268528E0,1.374082814E0,3.317362544E0
1.377999654E2,6.734520103E0,1.963100914E0,3.017076153E0
1.378099204E2,7.475212637E0,2.598302661E0,2.668663377E0
1.378198754E2,8.058972335E0,3.071159974E0,2.164848711E0
1.378298304E2,8.384544718E0,3.200772280E0,1.736617202E0
1.378397854E2,8.439102164E0,3.059714050E0,1.515202148E0
1.378497404E2,8.093106626E0,2.662715004E0,1.613378069E0
1.378596944E2,7.540548840E0,2.069889783E0,1.937776915E0
1.378696494E2,6.916223499E0,1.270295321E0,2.236434857E0
1.378796044E2,6.355266187E0,5.335473186E-1,2.360621531E0
1.378895594E2,5.852126144E0,-9.340196103E-2,2.212390083E0
1.378995144E2,5.270976643E0,-5.679038036E-1,2.010609687E0
1.379094694E2,4.745680915E0,-8.763955924E-1,1.934574834E0
1.379194244E2,4.234898561E0,-1.008749073E0,1.911959996E0
1.379293794E2,3.632217273E0,-9.985801801E-1,1.780853727E0
1.379393344E2,3.029395652E0,-9.345560923E-1,1.562832105E0
1.379492894E2,2.474883726E0,-8.925608048E-1,1.391372885E0
1.379592444E2,1.977899047E0,-8.588533607E-1,1.255846267E0
1.379691994E2,1.544089440E0,-8.318284070E-1,1.132121669E0
1.379791544E2,1.102505960E0,-8.737780863E-1,1.083413193E0
1.379891097E2,5.739065552E-1,-1.012726349E0,9.149617803E-1
1.379990647E2,-2.203055441E-2,-1.199814738E0,6.603248942E-1
1.380090187E2,-6.182068151E-1,-1.425335121E0,4.156820691E-1
1.380189737E2,-1.173832051E0,-1.701784022E0,2.233577907E-1
1.380289287E2,-1.657284518E0,-2.052149184E0,1.254509155E-1
1.380388837E2,-2.167561673E0,-2.416864144E0,5.216885805E-3
1.380488387E2,-2.654387400E0,-2.860228686E0,-7.849762760E-2
1.380587937E2,-3.045519934E0,-3.317292085E0,-1.468012925E-1
1.380687487E2,-3.382385629E0,-3.754025885E0,-2.947219614E-1
1.380787037E2,-3.783064912E0,-4.167693296E0,-4.724830183E-1
1.380886587E2,-4.137673983E0,-4.480638324E0,-6.222840786E-1
1.380986137E2,-4.473678383E0,-4.761439161E0,-7.739690387E-1
1.381085687E2,-4.683059574E0,-5.031191100E0,-9.833554924E-1
1.381185237E2,-4.817008175E0,-5.291261804E0,-1.299508595E0
1.381284787E2,-4.920206854E0,-5.456444476E0,-1.651496944E0
1.381384337E2,-4.993785292E0,-5.680561236E0,-1.989874145E0
1.381483887E2,-5.042440558E0,-5.889407406E0,-2.328050201E0
1.381583427E2,-5.077806857E0,-6.038626011E0,-2.588136692E0
1.381682977E2,-5.141812819E0,-6.260958200E0,-2.744959016E0
1.381782527E2,-5.157899678E0,-6.553071645E0,-2.892421117E0
1.381882077E2,-5.149218902E0,-6.892670329E0,-2.987479302E0
1.381981627E2,-5.132416343E0,-7.245249832E0,-3.063647472E0
1.382081177E2,-5.037013757E0,-7.696363689E0,-3.054516460E0
1.382180727E2,-5.001865559E0,-8.067158437E0,-2.984834021E0
1.382280277E2,-4.997276080E0,-8.010583118E0,-2.831182058E0
1.382379827E2,-4.862031736E0,-7.597586675E0,-2.465656235E0
1.382479377E2,-4.489335473E0,-7.085698028E0,-1.952135046E0
1.382578927E2,-3.989930631E0,-6.770639523E0,-1.570149311E0
1.382678477E2,-3.487184106E0,-6.760427946E0,-1.294344335E0
1.382778027E2,-3.022127563E0,-6.757610757E0,-1.174202764E0
1.382877577E2,-2.725725185E0,-6.767434080E0,-1.341999142E0
1.382977127E2,-2.500057159E0,-6.974200396E0,-1.642045505E0
1.383076667E2,-2.276669548E0,-7.376694070E0,-1.931052325E0
1.383176217E2,-1.943579400E0,-7.776843596E0,-2.095057222E0
1.383275767E2,-1.483467262E0,-8.112793032E0,-2.074471661E0
1.383375317E2,-1.075746762E0,-8.371338197E0,-1.828800895E0
1.383474867E2,-6.004704559E-1,-8.404856776E0,-1.233097090E0
1.383574417E2,-1.176986039E-2,-8.154744465E0,-4.708903098E-1
1.383673967E2,5.857699710E-1,-7.739603848E0,2.064828725E-1
1.383773517E2,1.324735238E0,-7.167095947E0,8.969478245E-1
1.383873067E2,2.293489063E0,-6.423499686E0,1.491493881E0
1.383972617E2,3.452337039E0,-5.515294948E0,1.895755169E0
1.384072167E2,4.772917246E0,-4.481130367E0,1.977908549E0
1.384171717E2,6.179326392E0,-3.331629750E0,1.660985660E0
1.384271267E2,7.453002573E0,-2.294713763E0,8.504203601E-1
1.384370817E2,8.247703500E0,-1.349982053E0,-1.672911787E-1
1.384470367E2,8.463843488E0,-5.907465363E-1,-1.190491937E0
1.384569907E2,8.184877506E0,-4.024580061E-2,-1.969624068E0
1.384669457E2,7.528434579E0,4.982620034E-1,-2.158605931E0
1.384769007E2,6.623180931E0,1.095716465E0,-1.689739928E0
1.384868557E2,5.640317189E0,1.654741857E0,-8.056574392E-1
1.384968107E2,4.528409491E0,2.107044160E0,1.111891910E-1
1.385067657E2,3.507485054E0,2.424174041E0,8.038753541E-1
1.385167207E2,2.510563436E0,2.667280510E0,1.355269983E0
1.385266757E2,1.463366874E0,2.920362914E0,1.698134336E0
1.385366307E2,4.947375941E-1,3.002013433E0,1.718694609E0
1.385465857E2,-2.656974792E-1,3.038553853E0,1.741147770E0
1.385565407E2,-7.963586122E-1,3.187958107E0,1.725192619E0
1.385664957E2,-1.096587408E0,3.499129967E0,1.623585991E0
1.385764507E2,-1.223818728E0,3.874300480E0,1.472663070E0
1.385864057E2,-1.211337261E0,4.169558558E0,1.219713982E0
1.385963607E2,-1.112808754E0,4.452640394E0,9.545149782E-1
1.386063147E2,-9.828204721E-1,4.635707945E0,7.849778840E-1
1.386162697E2,-8.510055202E-1,4.597944872E0,7.672514650E-1
1.386262247E2,-7.462310171E-1,4.526850331E0,9.803523624E-1
1.386361797E2,-5.266318166E-1,4.424451844E0,1.283911732E0
1.386461347E2,-1.356162268E-1,4.291941951E0,1.567077184E0
1.386560897E2,3.739504910E-1,4.173088229E0,1.801892594E0
1.386660447E2,8.931218451E-1,4.060312396E0,1.993132506E0
1.386759997E2,1.367415234E0,3.930231729E0,2.149294679E0
1.386859547E2,1.896752558E0,3.826690403E0,2.231082315E0
1.386959097E2,2.449950029E0,3.817640668E0,2.266715832E0
1.387058647E2,2.893688208E0,3.800284962E0,2.244696972E0
1.387158197E2,3.287495259E0,3.690132190E0,2.219269770E0
1.387257747E2,3.669650563E0,3.549510162E0,2.268584310E0
1.387357297E2,3.922734429E0,3.394906272E0,2.360815951E0
1.387456847E2,4.126300564E0,3.163552414E0,2.377263584E0
1.387556387E2,4.285554745E0,2.797268207E0,2.358489344E0
1.387655937E2,4.291799571E0,2.379477047E0,2.300483210E0
1.387755487E2,4.197053043E0,1.937258559E0,2.251564235E0
1.387855037E2,4.053346024E0,1.550448287E0,2.286382650E0
1.387954587E2,3.830042612E0,1.310019258E0,2.379077682E0
1.388054137E2,3.477940827E0,1.192608629E0,2.527436454E0
1.388153687E2,3.073177264E0,1.238207848E0,2.793899334E0
1.388253237E2,2.754452555E0,1.313228795E0,3.027311704E0
1.388352787E2,2.550211067E0,1.200344203E0,3.084902101E0
1.388452337E2,2.235443754E0,9.608457586E-1,2.976148567E0
1.388551887E2,1.861398538E0,6.947737652E-1,2.687849845E0
1.388651437E2,1.720682954E0,3.409748259E-1,2.488939263E0
1.388750987E2,1.865086961E0,-4.060452729E-2,2.362725359E0
1.388850537E2,2.106040193E0,-5.075897741E-1,2.088022875E0
1.388950087E2,2.408285109E0,-9.516486731E-1,1.783242022E0
1.389049627E2,2.773641948E0,-1.111030908E0,1.441514952E0
1.389149177E2,3.145757582E0,-1.095538710E0,1.056800614E0
1.389248727E2,3.464692206E0,-9.316737074E-1,7.138783729E-1
1.389348277E2,3.737453122E0,-6.388346225E-1,4.025489303E-1
1.389447827E2,4.086714914E0,-2.026592320E-1,3.314675456E-1
1.389547377E2,4.374874472E0,2.180301002E-1,5.815956438E-1
1.389646927E2,4.479234408E0,4.684277549E-1,9.987804472E-1
1.389746477E2,4.456222690E0,5.409019464E-1,1.445402473E0
1.389846027E2,4.561611151E0,4.623957673E-1,1.783690796E0
1.389945575E2,4.744307989E0,2.847921467E-1,1.930704415E0
1.390045125E2,4.855495133E0,8.995561212E-2,1.894031556E0
1.390144675E2,5.035735556E0,-1.702431455E-1,1.665543272E0
1.390244225E2,5.245108561E0,-5.096181732E-1,1.415905317E0
1.390343775E2,5.244800997E0,-7.232836193E-1,1.058278205E0
1.390443315E2,4.990272285E0,-8.278964469E-1,7.314396080E-1
1.390542865E2,4.494961079E0,-8.113728002E-1,5.112374134E-1
1.390642415E2,3.859288046E0,-6.824045652E-1,4.484753010E-1
1.390741965E2,3.190143796E0,-5.065825912E-1,6.008221659E-1
1.390841515E2,2.486660603E0,-3.707152265E-1,7.865873301E-1
1.390941065E2,1.754976289E0,-3.764302951E-1,9.142528054E-1
1.391040615E2,1.031262900E0,-4.838225967E-1,1.020594070E0
1.391140165E2,3.521625960E-1,-6.595135930E-1,1.051696726E0
1.391239715E2,-2.649700856E-1,-8.949564090E-1,9.335316601E-1
1.391339265E2,-7.409129745E-1,-1.172047627E0,7.443904598E-1
1.391438815E2,-1.156459973E0,-1.526899942E0,5.470959020E-1
1.391538365E2,-1.563251935E0,-1.940378488E0,3.609230407E-1
1.391637915E2,-1.961688226E0,-2.345310889E0,2.328947456E-1
1.391737465E2,-2.391983072E0,-2.790649451E0,9.913954139E-2
1.391837015E2,-2.846286585E0,-3.241291438E0,-3.885007024E-2
1.391936555E2,-3.365228729E0,-3.586738214E0,-1.844748299E-1
1.392036105E2,-3.854754115E0,-3.821548654E0,-3.408413632E-1
1.392135655E2,-4.306134020E0,-3.991512010E0,-3.847210622E-1
1.392235205E2,-4.723290757E0,-4.160062387E0,-4.102966373E-1
1.392334755E2,-5.079895483E0,-4.298946623E0,-4.484943044E-1
1.392434305E2,-5.458675774E0,-4.436295379E0,-5.138883948E-1
1.392533855E2,-5.715938644E0,-4.513302332E0,-5.424590600E-1
1.392633405E2,-5.883738531E0,-4.642099829E0,-5.804953440E-1
1.392732955E2,-6.016108968E0,-4.768126037E0,-6.979622519E-1
1.392832505E2,-5.956859132E0,-4.952427936E0,-8.106272802E-1
1.392932055E2,-5.774168141E0,-5.273056498E0,-8.379340696E-1
1.393031605E2,-5.527976974E0,-5.577174861E0,-9.334037523E-1
1.393131155E2,-5.366937638E0,-5.718903183E0,-1.071084631E0
1.393230705E2,-5.256766155E0,-5.833417978E0,-1.212815145E0
1.393330245E2,-4.940332970E0,-6.019419662E0,-1.320315328E0
1.393429795E2,-4.540539540E0,-6.231486479E0,-1.427669184E0
1.393529345E2,-4.091468700E0,-6.401190219E0,-1.429755763E0
1.393628895E2,-3.716518920E0,-6.475903602E0,-1.242557738E0
1.393728445E2,-3.418603283E0,-6.417114526E0,-9.036181819E-1
1.393827995E2,-3.049969080E0,-6.282958349E0,-7.501989377E-1
1.393927545E2,-2.602975171E0,-6.126593277E0,-8.324789098E-1
1.394027095E2,-2.043602455E0,-5.860119288E0,-9.937797622E-1
1.394126645E2,-1.491206637E0,-5.411303387E0,-1.119892656E0
1.394226195E2,-1.031720737E0,-5.073993303E0,-1.315387587E0
1.394325745E2,-6.478019124E-1,-5.046683882E0,-1.430883544E0
1.394425295E2,-4.074807644E-1,-5.129400349E0,-1.444566614E0
1.394524845E2,-1.791072321E-1,-5.212131434E0,-1.315274151E0
1.394624395E2,1.210905737E-1,-5.332144366E0,-9.837823391E-1
1.394723945E2,3.228084040E-1,-5.343273371E0,-5.671939516E-1
1.394823485E2,5.899127233E-1,-5.079010214E0,-1.839478496E-1
1.394923035E2,9.971479046E-1,-4.574418892E0,1.539337993E-1
1.395022585E2,1.631066188E0,-3.873477484E0,3.850590312E-1
1.395122135E2,2.403748839E0,-3.089668751E0,4.432986148E-1
1.395221685E2,3.186709726E0,-2.467430865E0,3.973320445E-1
1.395321235E2,3.950939643E0,-1.938981880E0,2.608463368E-1
1.395420785E2,4.656098063E0,-1.416579793E0,8.851763561E-2
1.395520335E2,5.260041180E0,-9.532183582E-1,-1.359650132E-1
1.395619885E2,5.826255723E0,-5.267204019E-1,-4.025726116E-1
1.395719435E2,6.100659122E0,-1.411076394E-1,-6.702017185E-1
1.395818985E2,6.048390861E0,1.744358915E-1,-8.738058606E-1
1.395918535E2,5.685878693E0,4.562091208E-1,-7.268135834E-1
1.396018085E2,4.950752708E0,6.701835921E-1,-2.606750134E-1
1.396117635E2,4.075127487E0,8.612097886E-1,2.949651325E-1
1.396217175E2,3.190721501E0,1.124742336E0,7.782085624E-1
1.396316725E2,2.391376131E0,1.502668349E0,1.143486463E0
1.396416275E2,1.608539205E0,1.833175197E0,1.237768722E0
1.396515825E2,8.979756188E-1,2.053679547E0,1.130800929E0
1.396615375E2,2.936296284E-1,2.230510750E0,9.544570908E-1
1.396714925E2,-2.733286804E-1,2.459400299E0,7.931648630E-1
1.396814475E2,-6.959671819E-1,2.717847231E0,6.519224453E-1
1.396914025E2,-1.023996565E0,2.906510275E0,5.628553176E-1
1.397013575E2,-1.299047250E0,3.006076079E0,4.636710450E-1
1.397113125E2,-1.595764208E0,3.089010939E0,3.006392705E-1
1.397212675E2,-1.821564381E0,3.123043196E0,2.318125722E-1
1.397312225E2,-1.937814630E0,3.085071377E0,1.973794886E-1
1.397411775E2,-2.020329368E0,3.052838016E0,1.041720937E-1
1.397511325E2,-2.098905421E0,3.030426808E0,2.910246938E-2
1.397610875E2,-2.119965338E0,2.961118592E0,-6.533649534E-2
1.397710415E2,-2.056648178E0,2.811516117E0,-5.364235640E-2
1.397809965E2,-2.072994069E0,2.632686628E0,-5.064712018E-2
1.397909515E2,-2.082506320E0,2.490817097E0,-4.713645190E-2
1.398009065E2,-2.001167457E0,2.343005624E0,-1.490104437E-2
1.398108615E2,-1.870229003E0,2.147560102E0,1.065200432E-1
1.398208165E2,-1.721330826E0,1.940708709E0,2.586913455E-1
1.398307715E2,-1.590323959E0,1.772396899E0,3.919833040E-1
1.398407265E2,-1.456890498E0,1.585949072E0,5.189275253E-1
1.398506815E2,-1.176206020E0,1.412834651E0,5.712194672E-1
1.398606365E2,-7.023260289E-1,1.270885890E0,5.358563840E-1
1.398705915E2,-7.338898838E-2,1.086791860E0,5.896025285E-1
1.398805465E2,5.131791276E-1,9.450129604E-1,5.772347903E-1
1.398905015E2,9.897476685E-1,8.394543457E-1,5.434881699E-1
1.399004565E2,1.493191182E0,7.163593465E-1,6.081908271E-1
1.399104105E2,1.965193632E0,7.189821151E-1,8.215057325E-1
1.399203655E2,2.343151220E0,8.679285318E-1,1.072455657E0
1.399303205E2,2.761859223E0,1.118195794E0,1.260823709E0
1.399402755E2,3.130065410E0,1.481585921E0,1.384523895E0
1.399502305E2,3.551081893E0,1.670329657E0,1.410378529E0
1.399601855E2,3.888796020E0,1.550421098E0,1.374603509E0
1.399701405E2,3.838715202E0,1.354639945E0,1.345169502E0
1.399800955E2,3.520142521E0,1.015195043E0,1.246085217E0
1.399900507E2,3.281575538E0,4.995554075E-1,1.326616872E0
1.400000057E2,3.368255832E0,-1.646868289E-3,1.424662399E0
1.400099607E2,3.736101830E0,-2.750398681E-1,1.417160129E0
1.400199157E2,4.135896429E0,-1.696212941E-1,1.209468491E0
1.400298707E2,4.677591843E0,2.509329674E-1,8.400797054E-1
1.400398257E2,5.361841205E0,8.003803271E-1,4.265514582E-1
1.400497807E2,5.918172784E0,1.280075959E0,1.529081976E-1
1.400597347E2,6.243179741E0,1.659236027E0,-2.621219069E-2
1.400696897E2,6.262567354E0,1.801741151E0,6.498361588E-2
1.400796447E2,6.065282298E0,1.653126563E0,5.630491528E-1
1.400895997E2,5.700815991E0,1.237927182E0,1.166275986E0
1.400995547E2,5.219961441E0,7.423224458E-1,1.752101506E0
1.401095097E2,4.707231964E0,3.159271082E-1,2.278441254E0
1.401194647E2,4.254255769E0,2.005302608E-3,2.591950246E0
1.401294197E2,3.950658976E0,-1.989190605E-1,2.733575656E0
1.401393747E2,3.743091592E0,-2.738745180E-1,2.680980244E0
1.401493297E2,3.514575972E0,-2.124044940E-1,2.406861312E0
1.401592847E2,3.294018998E0,-5.904986143E-2,2.020604479E0
1.401692397E2,2.952667319E0,2.131234092E-1,1.668660569E0
1.401791947E2,2.485359013E0,5.314633709E-1,1.496235827E0
1.401891497E2,2.068596379E0,8.427755642E-1,1.534793537E0
1.401991037E2,1.659780695E0,1.161409933E0,1.739764465E0
1.402090587E2,1.231690249E0,1.441881280E0,1.966611290E0
1.402190137E2,8.482561594E-1,1.646677669E0,2.121850480E0
1.402289687E2,5.918499058E-1,1.804814740E0,2.233918215E0
1.402389237E2,4.167199498E-1,1.872227289E0,2.256417716E0
1.402488787E2,4.084169036E-1,1.825961487E0,2.202726535E0
1.402588337E2,4.481393784E-1,1.755470671E0,2.028442379E0
1.402687887E2,4.460811585E-1,1.605438719E0,1.812083852E0
1.402787437E2,3.664859354E-1,1.334823147E0,1.658741645E0
1.402886987E2,1.761608201E-1,9.076691329E-1,1.512078273E0
1.402986537E2,-1.307478350E-1,4.484507427E-1,1.412959928E0
1.403086087E2,-6.063533396E-1,-1.207811098E-1,1.269254225E0
1.403185637E2,-1.133068771E0,-7.530773757E-1,1.090634504E0
1.403285187E2,-1.568277032E0,-1.347441000E0,7.976327205E-1
1.403384727E2,-1.893954665E0,-1.899080334E0,6.401025912E-1
1.403484277E2,-2.100490601E0,-2.477429019E0,6.153829023E-1
1.403583827E2,-2.385764558E0,-2.990884720E0,6.600958295E-1
1.403683377E2,-2.682444094E0,-3.461027171E0,6.442333567E-1
1.403782927E2,-2.973664670E0,-3.921139308E0,5.343526264E-1
1.403882477E2,-3.240323431E0,-4.392800573E0,4.244400287E-1
1.403982027E2,-3.384699372E0,-4.762319167E0,2.943581915E-1
1.404081577E2,-3.397323511E0,-4.941250398E0,7.107641459E-2
1.404181127E2,-3.316434883E0,-5.063285882E0,-1.102643077E-1
1.404280677E2,-3.284368753E0,-5.142788719E0,-1.918341355E-1
1.404380227E2,-3.238742929E0,-5.269860409E0,-1.871785824E-1
1.404479777E2,-3.206797836E0,-5.532700939E0,-1.498420639E-1
1.404579327E2,-3.270663464E0,-5.801857046E0,-1.279860489E-1
1.404678877E2,-3.423773391E0,-6.024601464E0,-1.033271711E-1
1.404778417E2,-3.574524550E0,-6.273599880E0,-8.228289574E-2
1.404877967E2,-3.720452927E0,-6.510444274E0,-8.473931104E-3
